sex,init_bmi,chng_bmi,age,n_microbiol,pancreatic_enzyme_suppl,lag_fev,lag_bmi,pred,lower,upper,ageg,vary,weight_cat
F,28,7,40,14.521808818119705,TRUE,66,35,-0.9844855506885609,-1.8892405386542848,-0.07973056272283696,Adult,Change in BMI,Overweight
F,28,7.1000000000000005,40,14.521808818119705,TRUE,66,35.1,-1.016545984361263,-1.936858284174638,-0.09623368454788794,Adult,Change in BMI,Overweight
F,28,7.2,40,14.521808818119705,TRUE,66,35.2,-1.048696951629595,-1.9847954674430972,-0.11259843581609286,Adult,Change in BMI,Overweight
F,28,7.300000000000001,40,14.521808818119705,TRUE,66,35.3,-1.080917229298375,-2.03304080310981,-0.12879365548694022,Adult,Change in BMI,Overweight
F,28,7.4,40,14.521808818119705,TRUE,66,35.4,-1.1131858165189756,-2.081583493213164,-0.14478813982478755,Adult,Change in BMI,Overweight
F,28,7.5,40,14.521808818119705,TRUE,66,35.5,-1.1454819347893064,-2.13041321203207,-0.16055065754654263,Adult,Change in BMI,Overweight
F,28,7.6000000000000005,40,14.521808818119705,TRUE,66,35.6,-1.177785027953815,-2.179520090323585,-0.17604996558404484,Adult,Change in BMI,Overweight
F,28,7.7,40,14.521808818119705,TRUE,66,35.7,-1.210074762203507,-2.2288946989914953,-0.19125482541551886,Adult,Change in BMI,Overweight
F,28,7.800000000000001,40,14.521808818119705,TRUE,66,35.8,-1.242331026075916,-2.278528032237159,-0.20613401991467306,Adult,Change in BMI,Overweight
F,28,7.9,40,14.521808818119705,TRUE,66,35.9,-1.2745339304551304,-2.328411490249434,-0.22065637066082688,Adult,Change in BMI,Overweight
F,28,8,40,14.521808818119705,TRUE,66,36,-1.3066638085717803,-2.3785368614952054,-0.2347907556483555,Adult,Change in BMI,Overweight
F,28,8.1,40,14.521808818119705,TRUE,66,36.1,-1.3387012160030398,-2.428896304676576,-0.24850612732950372,Adult,Change in BMI,Overweight
F,28,8.200000000000001,40,14.521808818119705,TRUE,66,36.2,-1.3706269306726184,-2.4794823304244806,-0.2617715309207562,Adult,Change in BMI,Overweight
F,28,8.3,40,14.521808818119705,TRUE,66,36.3,-1.4024219528507833,-2.5302877828016683,-0.2745561228998983,Adult,Change in BMI,Overweight
F,28,8.4,40,14.521808818119705,TRUE,66,36.4,-1.4340675051543348,-2.581305820690336,-0.2868291896183335,Adult,Change in BMI,Overweight
F,28,8.5,40,14.521808818119705,TRUE,66,36.5,-1.4655450325466253,-2.632529899141497,-0.2985601659517534,Adult,Change in BMI,Overweight
F,28,8.6,40,14.521808818119705,TRUE,66,36.6,-1.4968362023375437,-2.683953750763947,-0.3097186539111403,Adult,Change in BMI,Overweight
F,28,8.700000000000001,40,14.521808818119705,TRUE,66,36.7,-1.5279229041835285,-2.735571367230898,-0.3202744411361591,Adult,Change in BMI,Overweight
F,28,8.8,40,14.521808818119705,TRUE,66,36.8,-1.5587872500875504,-2.787376980981559,-0.33019751919354157,Adult,Change in BMI,Overweight
F,28,8.9,40,14.521808818119705,TRUE,66,36.9,-1.5894115743991453,-2.839365047193599,-0.3394581016046916,Adult,Change in BMI,Overweight
F,28,9,40,14.521808818119705,TRUE,66,37,-1.6197784338143713,-2.8915302260999507,-0.3480266415287916,Adult,Change in BMI,Overweight
F,28,9.1,40,14.521808818119705,TRUE,66,37.1,-1.6498706073758436,-2.9438673657207617,-0.35587384903092545,Adult,Change in BMI,Overweight
F,28,9.200000000000001,40,14.521808818119705,TRUE,66,37.2,-1.6796710964727135,-2.9963714850772893,-0.3629707078681379,Adult,Change in BMI,Overweight
F,28,9.3,40,14.521808818119705,TRUE,66,37.3,-1.709163124840683,-3.0490377579505212,-0.36928849173084455,Adult,Change in BMI,Overweight
F,28,9.4,40,14.521808818119705,TRUE,66,37.4,-1.738330138561992,-3.1018614972422847,-0.3747987798816994,Adult,Change in BMI,Overweight
F,28,9.5,40,14.521808818119705,TRUE,66,37.5,-1.7671558060654295,-3.1548381399913676,-0.37947347213949123,Adult,Change in BMI,Overweight
F,28,9.600000000000001,40,14.521808818119705,TRUE,66,37.6,-1.795624018126322,-3.2079632330914043,-0.3832848031612399,Adult,Change in BMI,Overweight
F,28,9.700000000000001,40,14.521808818119705,TRUE,66,37.7,-1.823718887866548,-3.261232419751264,-0.3862053559818319,Adult,Change in BMI,Overweight
F,28,9.8,40,14.521808818119705,TRUE,66,37.8,-1.8514247507545196,-3.3146414267323623,-0.3882080747766772,Adult,Change in BMI,Overweight
F,28,9.9,40,14.521808818119705,TRUE,66,37.9,-1.8787261646052031,-3.3681860523909966,-0.38926627681940973,Adult,Change in BMI,Overweight
F,28,10,40,14.521808818119705,TRUE,66,38,-1.9056079095801017,-3.42186215554724,-0.38935366361296375,Adult,Change in BMI,Overweight
F,28,10.100000000000001,40,14.521808818119705,TRUE,66,38.1,-1.932054988187263,-3.4756656451956474,-0.38844433117887855,Adult,Change in BMI,Overweight
F,28,10.200000000000001,40,14.521808818119705,TRUE,66,38.2,-1.9580526252812844,-3.5295924710666275,-0.3865127794959411,Adult,Change in BMI,Overweight
F,28,10.3,40,14.521808818119705,TRUE,66,38.3,-1.9835862680632954,-3.5836386150412776,-0.38353392108531326,Adult,Change in BMI,Overweight
F,28,10.4,40,14.521808818119705,TRUE,66,38.4,-2.0086415860809845,-3.637800083416699,-0.3794830887452705,Adult,Change in BMI,Overweight
F,28,10.5,40,14.521808818119705,TRUE,66,38.5,-2.03320447122857,-3.692072900013133,-0.37433604244400676,Adult,Change in BMI,Overweight
F,28,10.600000000000001,40,14.521808818119705,TRUE,66,38.6,-2.0572610377468243,-3.7464531001093535,-0.3680689753842954,Adult,Change in BMI,Overweight
F,28,10.700000000000001,40,14.521808818119705,TRUE,66,38.7,-2.080797622223055,-3.800936725187766,-0.3606585192583438,Adult,Change in BMI,Overweight
F,28,10.8,40,14.521808818119705,TRUE,66,38.8,-2.1038007835911237,-3.8555198184666217,-0.3520817487156256,Adult,Change in BMI,Overweight
F,28,10.9,40,14.521808818119705,TRUE,66,38.9,-2.1262573031314242,-3.9101984211927157,-0.34231618507013306,Adult,Change in BMI,Overweight
F,28,11,40,14.521808818119705,TRUE,66,39,-2.1481541844709064,-3.9649685696648165,-0.3313397992769964,Adult,Change in BMI,Overweight
F,28,11.100000000000001,40,14.521808818119705,TRUE,66,39.1,-2.16947865358305,-4.01982629295506,-0.31913101421103995,Adult,Change in BMI,Overweight
F,28,11.200000000000001,40,14.521808818119705,TRUE,66,39.2,-2.1902181587878924,-4.074767611293341,-0.3056687062824439,Adult,Change in BMI,Overweight
F,28,11.3,40,14.521808818119705,TRUE,66,39.3,-2.2103603707520048,-4.129788535077688,-0.2909322064263211,Adult,Change in BMI,Overweight
F,28,11.4,40,14.521808818119705,TRUE,66,39.4,-2.229893182488509,-4.1848850644723985,-0.2749013005046197,Adult,Change in BMI,Overweight
F,28,11.5,40,14.521808818119705,TRUE,66,39.5,-2.248804709357062,-4.240053189554506,-0.25755622915961784,Adult,Change in BMI,Overweight
F,28,11.600000000000001,40,14.521808818119705,TRUE,66,39.6,-2.2670832890638772,-4.295288890968845,-0.23887768715891022,Adult,Change in BMI,Overweight
F,28,11.700000000000001,40,14.521808818119705,TRUE,66,39.7,-2.2847174816617,-4.350588141051535,-0.21884682227186447,Adult,Change in BMI,Overweight
F,28,11.8,40,14.521808818119705,TRUE,66,39.8,-2.3016960695498283,-4.4059469053821605,-0.19744523371749656,Adult,Change in BMI,Overweight
F,28,11.9,40,14.521808818119705,TRUE,66,39.9,-2.3180080574740964,-4.461361144725165,-0.17465497022302712,Adult,Change in BMI,Overweight
F,28,12,40,14.521808818119705,TRUE,66,40,-2.3336426725268837,-4.516826817321979,-0.15045852773178892,Adult,Change in BMI,Overweight
F,28,12.100000000000001,40,14.521808818119705,TRUE,66,40.1,-2.348589364147121,-4.572339881496288,-0.12483884679795398,Adult,Change in BMI,Overweight
F,28,12.200000000000001,40,14.521808818119705,TRUE,66,40.2,-2.362837804120275,-4.627896298536147,-0.09777930970440352,Adult,Change in BMI,Overweight
F,28,12.3,40,14.521808818119705,TRUE,66,40.3,-2.376377886578362,-4.6834920358181,-0.06926373733862423,Adult,Change in BMI,Overweight
F,28,12.4,40,14.521808818119705,TRUE,66,40.4,-2.3891997279999315,-4.7391230701399785,-0.03927638585988502,Adult,Change in BMI,Overweight
F,28,12.5,40,14.521808818119705,TRUE,66,40.5,-2.4012936672100933,-4.794785391230805,-0.007801943189381433,Adult,Change in BMI,Overweight
F,28,12.600000000000001,40,14.521808818119705,TRUE,66,40.6,-2.412650265380486,-4.850475005407921,0.025174474646947775,Adult,Change in BMI,Overweight
F,28,12.700000000000001,40,14.521808818119705,TRUE,66,40.7,-2.4232603060292965,-4.906187939353407,0.059667327294814054,Adult,Change in BMI,Overweight
F,28,12.8,40,14.521808818119705,TRUE,66,40.8,-2.433114795021262,-4.961920243983624,0.09569065394109977,Adult,Change in BMI,Overweight
F,28,12.9,40,14.521808818119705,TRUE,66,40.9,-2.442204960567651,-5.017667998387616,0.1332580772523131,Adult,Change in BMI,Overweight
F,28,13,40,14.521808818119705,TRUE,66,41,-2.4505222532262962,-5.073427313812056,0.1723828073594631,Adult,Change in BMI,Overweight
F,28,13.100000000000001,40,14.521808818119705,TRUE,66,41.1,-2.4580583459015517,-5.129194337672136,0.21307764586903222,Adult,Change in BMI,Overweight
F,28,13.200000000000001,40,14.521808818119705,TRUE,66,41.2,-2.4648051338443278,-5.184965257569764,0.2553549898811083,Adult,Change in BMI,Overweight
F,28,13.3,40,14.521808818119705,TRUE,66,41.3,-2.47075473465207,-5.240736305302033,0.2992268359978927,Adult,Change in BMI,Overweight
F,28,13.4,40,14.521808818119705,TRUE,66,41.4,-2.4758994882687793,-5.296503760844786,0.3447047843072273,Adult,Change in BMI,Overweight
F,28,13.5,40,14.521808818119705,TRUE,66,41.5,-2.4802319569849924,-5.3522639562975005,0.39180004232751564,Adult,Change in BMI,Overweight
F,28,13.600000000000001,40,14.521808818119705,TRUE,66,41.6,-2.483744925437798,-5.408013279777556,0.4405234289019604,Adult,Change in BMI,Overweight
F,28,13.700000000000001,40,14.521808818119705,TRUE,66,41.7,-2.486431400610817,-5.463748179253114,0.4908853780314799,Adult,Change in BMI,Overweight
F,28,13.8,40,14.521808818119705,TRUE,66,41.8,-2.488284611834218,-5.519465166305452,0.5428959426370161,Adult,Change in BMI,Overweight
F,28,13.9,40,14.521808818119705,TRUE,66,41.9,-2.4892980107847142,-5.575160819812739,0.5965647982433104,Adult,Change in BMI,Overweight
F,28,14,40,14.521808818119705,TRUE,66,42,-2.489465271485572,-5.630831789548491,0.6519012465773479,Adult,Change in BMI,Overweight
F,28,14.100000000000001,40,14.521808818119705,TRUE,66,42.1,-2.488780290306585,-5.686474799689062,0.7089142190758912,Adult,Change in BMI,Overweight
F,28,14.200000000000001,40,14.521808818119705,TRUE,66,42.2,-2.4872371859640987,-5.74208665222557,0.767612280297373,Adult,Change in BMI,Overweight
F,28,14.3,40,14.521808818119705,TRUE,66,42.3,-2.484830299521014,-5.797664230276586,0.8280036312345587,Adult,Change in BMI,Overweight
F,28,14.4,40,14.521808818119705,TRUE,66,42.4,-2.4815541943867476,-5.85320450129868,0.8900961125251845,Adult,Change in BMI,Overweight
F,28,14.5,40,14.521808818119705,TRUE,66,42.5,-2.477403656317289,-5.908704520192961,0.9538972075583825,Adult,Change in BMI,Overweight
F,28,14.600000000000001,40,14.521808818119705,TRUE,66,42.6,-2.472373693415152,-5.964161432306101,1.0194140454757967,Adult,Change in BMI,Overweight
F,28,14.700000000000001,40,14.521808818119705,TRUE,66,42.7,-2.466459536129401,-6.019572476325301,1.086653404066499,Adult,Change in BMI,Overweight
F,28,14.8,40,14.521808818119705,TRUE,66,42.8,-2.4596566372556543,-6.074934987066987,1.155621712555679,Adult,Change in BMI,Overweight
F,28,14.9,40,14.521808818119705,TRUE,66,42.9,-2.451960671936055,-6.130246398159638,1.2263250542875284,Adult,Change in BMI,Overweight
F,28,15,40,14.521808818119705,TRUE,66,43,-2.443367537659296,-6.185504244621589,1.2987691693029961,Adult,Change in BMI,Overweight
F,28,15.100000000000001,40,14.521808818119705,TRUE,66,43.1,-2.4338733542606334,-6.240706165335043,1.3729594568137764,Adult,Change in BMI,Overweight
F,28,15.200000000000001,40,14.521808818119705,TRUE,66,43.2,-2.423474463921833,-6.295849905417724,1.4489009775740582,Adult,Change in BMI,Overweight
F,28,15.3,40,14.521808818119705,TRUE,66,43.3,-2.4121674311712304,-6.350933318494233,1.5265984561517718,Adult,Change in BMI,Overweight
F,28,15.4,40,14.521808818119705,TRUE,66,43.4,-2.39994904288369,-6.405954368868931,1.6060562831015517,Adult,Change in BMI,Overweight
F,28,15.5,40,14.521808818119705,TRUE,66,43.5,-2.3868163082806415,-6.460911133602893,1.6872785170416096,Adult,Change in BMI,Overweight
F,28,15.600000000000001,40,14.521808818119705,TRUE,66,43.6,-2.3727664589300286,-6.5158018044971495,1.7702688866370924,Adult,Change in BMI,Overweight
F,28,15.700000000000001,40,14.521808818119705,TRUE,66,43.7,-2.3577969487463655,-6.570624689985108,1.8550307924923768,Adult,Change in BMI,Overweight
F,28,15.8,40,14.521808818119705,TRUE,66,43.8,-2.341905453990698,-6.625378216936548,1.9415673089551522,Adult,Change in BMI,Overweight
F,28,15.9,40,14.521808818119705,TRUE,66,43.9,-2.3250898732706133,-6.6800609323762465,2.02988118583502,Adult,Change in BMI,Overweight
F,28,16,40,14.521808818119705,TRUE,66,44,-2.3073483275402342,-6.734671505119896,2.1199748500394273,Adult,Change in BMI,Overweight
F,28,16.1,40,14.521808818119705,TRUE,66,44.1,-2.2886791601002603,-6.789208727330365,2.2118504071298446,Adult,Change in BMI,Overweight
F,28,16.2,40,14.521808818119705,TRUE,66,44.2,-2.2690809365978986,-6.843671515996983,2.3055096428011863,Adult,Change in BMI,Overweight
F,28,16.3,40,14.521808818119705,TRUE,66,44.3,-2.248552445026922,-6.8980589143409885,2.4009540242871443,Adult,Change in BMI,Overweight
F,28,16.400000000000002,40,14.521808818119705,TRUE,66,44.400000000000006,-2.2270926957276327,-6.952370093149852,2.498184701694587,Adult,Change in BMI,Overweight
F,28,16.5,40,14.521808818119705,TRUE,66,44.5,-2.204700921386893,-7.006604352043427,2.597202509269641,Adult,Change in BMI,Overweight
F,28,16.6,40,14.521808818119705,TRUE,66,44.6,-2.181376577038092,-7.060761120674713,2.698007966598529,Adult,Change in BMI,Overweight
F,28,16.7,40,14.521808818119705,TRUE,66,44.7,-2.1571193400611772,-7.114839959867995,2.8006012797456403,Adult,Change in BMI,Overweight
F,28,16.8,40,14.521808818119705,TRUE,66,44.8,-2.1319291101826323,-7.168840562697149,2.904982342331884,Adult,Change in BMI,Overweight
F,28,16.900000000000002,40,14.521808818119705,TRUE,66,44.900000000000006,-2.1058060094754847,-7.2227627555067,3.011150736555731,Adult,Change in BMI,Overweight
F,28,17,40,14.521808818119705,TRUE,66,45,-2.0787503823593045,-7.276606498878224,3.119105734159615,Adult,Change in BMI,Overweight
F,28,17.1,40,14.521808818119705,TRUE,66,45.1,-2.050762795600207,-7.33037188854474,3.228846297344327,Adult,Change in BMI,Overweight
F,28,17.2,40,14.521808818119705,TRUE,66,45.2,-2.02184403831086,-7.384059156255367,3.3403710796336465,Adult,Change in BMI,Overweight
F,28,17.3,40,14.521808818119705,TRUE,66,45.3,-1.9919951219504615,-7.437668670592729,3.4536784266918064,Adult,Change in BMI,Overweight
F,28,17.400000000000002,40,14.521808818119705,TRUE,66,45.400000000000006,-1.9612172803247532,-7.4912009377454325,3.568766377095926,Adult,Change in BMI,Overweight
F,28,17.5,40,14.521808818119705,TRUE,66,45.5,-1.9295119695860414,-7.5446566022376995,3.6856326630656167,Adult,Change in BMI,Overweight
F,28,17.6,40,14.521808818119705,TRUE,66,45.6,-1.8968808682331524,-7.598036447618463,3.804274711152158,Adult,Change in BMI,Overweight
F,28,17.7,40,14.521808818119705,TRUE,66,45.7,-1.8633258771114658,-7.651341397111814,3.9246896428888824,Adult,Change in BMI,Overweight
F,28,17.8,40,14.521808818119705,TRUE,66,45.8,-1.8288491194129115,-7.704572514230941,4.046874275405118,Adult,Change in BMI,Overweight
F,28,17.900000000000002,40,14.521808818119705,TRUE,66,45.900000000000006,-1.793452940675941,-7.757731003357315,4.170825122005433,Adult,Change in BMI,Overweight
F,28,18,40,14.521808818119705,TRUE,66,46,-1.7571399087855806,-7.810818210287036,4.296538392715875,Adult,Change in BMI,Overweight
F,28,18.1,40,14.521808818119705,TRUE,66,46.1,-1.7199128139733748,-7.863835622746077,4.424009994799327,Adult,Change in BMI,Overweight
F,28,18.2,40,14.521808818119705,TRUE,66,46.2,-1.6817746688174235,-7.916784870876021,4.553235533241174,Adult,Change in BMI,Overweight
F,28,18.3,40,14.521808818119705,TRUE,66,46.3,-1.642728708242375,-7.969667727692012,4.684210311207262,Adult,Change in BMI,Overweight
F,28,18.400000000000002,40,14.521808818119705,TRUE,66,46.400000000000006,-1.602778389519404,-8.022486109514308,4.816929330475499,Adult,Change in BMI,Overweight
F,28,18.5,40,14.521808818119705,TRUE,66,46.5,-1.5619273922662593,-8.075242076375009,4.95138729184249,Adult,Change in BMI,Overweight
F,28,18.6,40,14.521808818119705,TRUE,66,46.6,-1.520179618447198,-8.127937832401278,5.087578595506882,Adult,Change in BMI,Overweight
F,28,18.7,40,14.521808818119705,TRUE,66,46.7,-1.477539192373035,-8.18057572617641,5.225497341430341,Adult,Change in BMI,Overweight
F,28,18.8,40,14.521808818119705,TRUE,66,46.8,-1.4340104607011384,-8.233158251080011,5.365137329677735,Adult,Change in BMI,Overweight
F,28,18.900000000000002,40,14.521808818119705,TRUE,66,46.900000000000006,-1.3895979924354123,-8.285688045608481,5.506492060737657,Adult,Change in BMI,Overweight
F,28,19,40,14.521808818119705,TRUE,66,47,-1.3443065789263162,-8.338167893676893,5.6495547358242595,Adult,Change in BMI,Overweight
F,28,19.1,40,14.521808818119705,TRUE,66,47.1,-1.2981412338708225,-8.390600724903475,5.79431825716183,Adult,Change in BMI,Overweight
F,28,19.200000000000003,40,14.521808818119705,TRUE,66,47.2,-1.2511071933124818,-8.442989614877623,5.94077522825266,Adult,Change in BMI,Overweight
F,28,19.3,40,14.521808818119705,TRUE,66,47.3,-1.20320991564137,-8.495337785412456,6.088917954129717,Adult,Change in BMI,Overweight
F,28,19.400000000000002,40,14.521808818119705,TRUE,66,47.400000000000006,-1.154455081594108,-8.547648604782857,6.238738441594642,Adult,Change in BMI,Overweight
F,28,19.5,40,14.521808818119705,TRUE,66,47.5,-1.1048485942538662,-8.599925587949851,6.390228399442119,Adult,Change in BMI,Overweight
F,28,19.6,40,14.521808818119705,TRUE,66,47.6,-1.0543965790503584,-8.652172396772237,6.54337923867152,Adult,Change in BMI,Overweight
F,28,19.700000000000003,40,14.521808818119705,TRUE,66,47.7,-1.0031053837598378,-8.70439284020615,6.698182072686474,Adult,Change in BMI,Overweight
F,28,19.8,40,14.521808818119705,TRUE,66,47.8,-0.950981578505111,-8.756590874493408,6.8546277174831864,Adult,Change in BMI,Overweight
F,28,19.900000000000002,40,14.521808818119705,TRUE,66,47.900000000000006,-0.8980319557555028,-8.808770603339328,7.012706691828322,Adult,Change in BMI,Overweight
F,28,20,40,14.521808818119705,TRUE,66,48,-0.8442635303269235,-8.860936278080644,7.172409217426797,Adult,Change in BMI,Overweight
F,33,0,40,14.521808818119705,TRUE,66,33,-0.45731074741878097,-0.7230299804424911,-0.19159151439507088,Adult,Change in BMI,Obese
F,33,0.1,40,14.521808818119705,TRUE,66,33.1,-0.4613365702370355,-0.7300557989070655,-0.1926173415670055,Adult,Change in BMI,Obese
F,33,0.2,40,14.521808818119705,TRUE,66,33.2,-0.4663826730753009,-0.7386534154617188,-0.194111930688883,Adult,Change in BMI,Obese
F,33,0.30000000000000004,40,14.521808818119705,TRUE,66,33.3,-0.47242060647571793,-0.7487864396401196,-0.19605477331131632,Adult,Change in BMI,Obese
F,33,0.4,40,14.521808818119705,TRUE,66,33.4,-0.47942214332698485,-0.7604161167424524,-0.1984281699115174,Adult,Change in BMI,Obese
F,33,0.5,40,14.521808818119705,TRUE,66,33.5,-0.4873592788643354,-0.7735017721061319,-0.20121678562253886,Adult,Change in BMI,Obese
F,33,0.6000000000000001,40,14.521808818119705,TRUE,66,33.6,-0.4962042306695483,-0.7880012721198009,-0.20440718921929574,Adult,Change in BMI,Obese
F,33,0.7000000000000001,40,14.521808818119705,TRUE,66,33.7,-0.5059294386709501,-0.8038714802031888,-0.20798739713871145,Adult,Change in BMI,Obese
F,33,0.8,40,14.521808818119705,TRUE,66,33.8,-0.5165075651434045,-0.8210686897876247,-0.2119464404991842,Adult,Change in BMI,Obese
F,33,0.9,40,14.521808818119705,TRUE,66,33.9,-0.5279114947083233,-0.8395490208562884,-0.2162739685603583,Adult,Change in BMI,Obese
F,33,1,40,14.521808818119705,TRUE,66,34,-0.5401143343336626,-0.8592687712196859,-0.22095989744763933,Adult,Change in BMI,Obese
F,33,1.1,40,14.521808818119705,TRUE,66,34.1,-0.5530894133339203,-0.8801847179367444,-0.2259941087310962,Adult,Change in BMI,Obese
F,33,1.2000000000000002,40,14.521808818119705,TRUE,66,34.2,-0.5668102833701396,-0.9022543678456507,-0.2313661988946285,Adult,Change in BMI,Obese
F,33,1.3,40,14.521808818119705,TRUE,66,34.3,-0.5812507184499058,-0.9254361589056986,-0.23706527799411303,Adult,Change in BMI,Obese
F,33,1.4000000000000001,40,14.521808818119705,TRUE,66,34.4,-0.5963847149273523,-0.9496896159665746,-0.24307981388813005,Adult,Change in BMI,Obese
F,33,1.5,40,14.521808818119705,TRUE,66,34.5,-0.612186491503148,-0.9749754657568384,-0.24939751724945763,Adult,Change in BMI,Obese
F,33,1.6,40,14.521808818119705,TRUE,66,34.6,-0.6286304892245147,-1.0012557164486242,-0.25600526200040524,Adult,Change in BMI,Obese
F,33,1.7000000000000002,40,14.521808818119705,TRUE,66,34.7,-0.6456913714852126,-1.0284937072554396,-0.26288903571498556,Adult,Change in BMI,Obese
F,33,1.8,40,14.521808818119705,TRUE,66,34.8,-0.6633440240255473,-1.0566541332931587,-0.2700339147579358,Adult,Change in BMI,Obese
F,33,1.9000000000000001,40,14.521808818119705,TRUE,66,34.9,-0.6815635549323679,-1.0857030504998197,-0.277424059364916,Adult,Change in BMI,Obese
F,33,2,40,14.521808818119705,TRUE,66,35,-0.7003252946390695,-1.1156078648630419,-0.2850427244150969,Adult,Change in BMI,Obese
F,33,2.1,40,14.521808818119705,TRUE,66,35.1,-0.7196047959255855,-1.1463373096152945,-0.2928722822358765,Adult,Change in BMI,Obese
F,33,2.2,40,14.521808818119705,TRUE,66,35.2,-0.7393778339183983,-1.1778614134758574,-0.30089425436093914,Adult,Change in BMI,Obese
F,33,2.3000000000000003,40,14.521808818119705,TRUE,66,35.3,-0.7596204060905316,-1.210151462475035,-0.30908934970602825,Adult,Change in BMI,Obese
F,33,2.4000000000000004,40,14.521808818119705,TRUE,66,35.4,-0.7803087322615547,-1.2431799574085767,-0.31743750711453284,Adult,Change in BMI,Obese
F,33,2.5,40,14.521808818119705,TRUE,66,35.5,-0.801419254597582,-1.2769205685456662,-0.32591794064949786,Adult,Change in BMI,Obese
F,33,2.6,40,14.521808818119705,TRUE,66,35.6,-0.8229286376112671,-1.3113480888532483,-0.334509186369286,Adult,Change in BMI,Obese
F,33,2.7,40,14.521808818119705,TRUE,66,35.7,-0.8448137681618091,-1.346438386699522,-0.3431891496240962,Adult,Change in BMI,Obese
F,33,2.8000000000000003,40,14.521808818119705,TRUE,66,35.8,-0.8670517554549511,-1.382168358754412,-0.35193515215549,Adult,Change in BMI,Obese
F,33,2.9000000000000004,40,14.521808818119705,TRUE,66,35.9,-0.8896199310429831,-1.418515883608094,-0.3607239784778721,Adult,Change in BMI,Obese
F,33,3,40,14.521808818119705,TRUE,66,36,-0.9124958488247348,-1.4554597764731247,-0.3695319211763447,Adult,Change in BMI,Obese
F,33,3.1,40,14.521808818119705,TRUE,66,36.1,-0.9356572850455834,-1.4929797452148523,-0.37833482487631453,Adult,Change in BMI,Obese
F,33,3.2,40,14.521808818119705,TRUE,66,36.2,-0.9590822382974447,-1.5310563478622943,-0.38710812873259504,Adult,Change in BMI,Obese
F,33,3.3000000000000003,40,14.521808818119705,TRUE,66,36.3,-0.9827489295187812,-1.5696709516824388,-0.3958269073551237,Adult,Change in BMI,Obese
F,33,3.4000000000000004,40,14.521808818119705,TRUE,66,36.4,-1.006635801994603,-1.6088056938500697,-0.40446591013913624,Adult,Change in BMI,Obese
F,33,3.5,40,14.521808818119705,TRUE,66,36.5,-1.0307215213564578,-1.6484434437090645,-0.41299959900385097,Adult,Change in BMI,Obese
F,33,3.6,40,14.521808818119705,TRUE,66,36.6,-1.0549849755824399,-1.688567766596358,-0.42140218456852163,Adult,Change in BMI,Obese
F,33,3.7,40,14.521808818119705,TRUE,66,36.7,-1.0794052749971899,-1.7291628891836521,-0.42964766081072747,Adult,Change in BMI,Obese
F,33,3.8000000000000003,40,14.521808818119705,TRUE,66,36.8,-1.103961752271883,-1.7702136662825447,-0.4377098382612211,Adult,Change in BMI,Obese
F,33,3.9000000000000004,40,14.521808818119705,TRUE,66,36.9,-1.1286339624242523,-1.811705549054236,-0.4455623757942686,Adult,Change in BMI,Obese
F,33,4,40,14.521808818119705,TRUE,66,37,-1.1534016828185645,-1.8536245545638061,-0.4531788110733228,Adult,Change in BMI,Obese
F,33,4.1000000000000005,40,14.521808818119705,TRUE,66,37.1,-1.1782449131656316,-1.8959572366206727,-0.4605325897105905,Adult,Change in BMI,Obese
F,33,4.2,40,14.521808818119705,TRUE,66,37.2,-1.2031438755228132,-1.9386906578497427,-0.4675970931958837,Adult,Change in BMI,Obese
F,33,4.3,40,14.521808818119705,TRUE,66,37.3,-1.2280790142940057,-1.9818123629418805,-0.4743456656461309,Adult,Change in BMI,Obese
F,33,4.4,40,14.521808818119705,TRUE,66,37.4,-1.2530309962296577,-2.025310353036917,-0.4807516394223985,Adult,Change in BMI,Obese
F,33,4.5,40,14.521808818119705,TRUE,66,37.5,-1.2779807104267573,-2.06917306119702,-0.4867883596564946,Adult,Change in BMI,Obese
F,33,4.6000000000000005,40,14.521808818119705,TRUE,66,37.6,-1.3029092683288355,-2.113389328932974,-0.4924292077246968,Adult,Change in BMI,Obese
F,33,4.7,40,14.521808818119705,TRUE,66,37.7,-1.3277980037259687,-2.1579483837501323,-0.49764762370180493,Adult,Change in BMI,Obese
F,33,4.800000000000001,40,14.521808818119705,TRUE,66,37.8,-1.3526284727547766,-2.202839817684716,-0.5024171278248372,Adult,Change in BMI,Obese
F,33,4.9,40,14.521808818119705,TRUE,66,37.9,-1.3773824538984238,-2.248053566804561,-0.5067113409922867,Adult,Change in BMI,Obese
F,33,5,40,14.521808818119705,TRUE,66,38,-1.4020419479866209,-2.2935798916512424,-0.5105040043219994,Adult,Change in BMI,Obese
F,33,5.1000000000000005,40,14.521808818119705,TRUE,66,38.1,-1.4265891781956113,-2.339409358602875,-0.5137689977883476,Adult,Change in BMI,Obese
F,33,5.2,40,14.521808818119705,TRUE,66,38.2,-1.4510065900481983,-2.385532822138735,-0.5164803579576617,Adult,Change in BMI,Obese
F,33,5.300000000000001,40,14.521808818119705,TRUE,66,38.3,-1.4752768514137173,-2.431941407988049,-0.5186122948393858,Adult,Change in BMI,Obese
F,33,5.4,40,14.521808818119705,TRUE,66,38.4,-1.4993828525080504,-2.478626497146342,-0.5201392078697589,Adult,Change in BMI,Obese
F,33,5.5,40,14.521808818119705,TRUE,66,38.5,-1.5233077058936266,-2.5255797107430356,-0.5210357010442177,Adult,Change in BMI,Obese
